escombro,envases,carton,bolsas,electricos,pilas,neumaticos,medicamentos,varios,volumen,dia_semana,mes_anio,hora_dia,latitud,longitud,class
0,1,1,0,1,0,1,0,1,0.8,0.16666666666667,1,0.60869565217391,0.72119203405808,0.72190466062261,medio
1,0,1,0,0,0,1,0,0,1,0.83333333333333,0.54545454545455,1,0.77975085002425,0.48113684098575,cerca
0,0,0,0,1,1,1,1,1,0.6,1,0.54545454545455,0.39130434782609,0.31420897739934,0.14371360965629,lejos
0,0,0,0,1,0,0,0,1,0,0,0.72727272727273,0.69565217391304,0.73134946712763,0.8141998777019,cerca
0,0,1,0,0,0,0,0,0,1,0.83333333333333,0.81818181818182,0.91304347826087,0.54401554330123,0.16643181878599,lejos
0,1,0,0,1,1,0,1,1,0.4,1,0.90909090909091,0.82608695652174,0.014443269807735,0.57282056735708,lejos
0,0,0,1,0,1,0,0,0,0,1,0.81818181818182,0.82608695652174,0.19183405240151,0.8160343498258,lejos
0,0,0,0,0,0,0,0,1,1,0.33333333333333,0.54545454545455,0.34782608695652,0.56065887596789,0.67911360433886,cerca
1,0,0,0,0,1,0,1,0,1,0.83333333333333,0.54545454545455,0,0.30815166147604,0.49250259218881,lejos
1,0,0,0,0,0,1,1,0,1,0.5,0.63636363636364,0.8695652173913,0.72446355610158,0.87840640204187,cerca
0,0,1,1,0,0,0,0,0,0.8,0.83333333333333,0.72727272727273,0.17391304347826,0.70852024343551,0.44989764177281,lejos
0,0,0,0,0,0,0,1,0,0,0.66666666666667,0.27272727272727,0.69565217391304,0.10501728620817,0.48985723021297,medio
0,0,0,0,1,0,0,0,0,0.6,0.83333333333333,0.72727272727273,0.47826086956522,0.65473299237118,0.50192752505778,cerca
0,1,0,1,1,1,0,1,0,0.2,0.5,0.90909090909091,0.82608695652174,0.43512671790621,0.28580543960869,lejos
0,0,0,0,0,1,0,0,0,0.8,0.66666666666667,0,0.52173913043478,0.8551958627389,0.63874192433471,lejos
0,1,1,0,1,1,1,0,0,0.4,0.33333333333333,0.63636363636364,0.73913043478261,0.33433812394642,0.5545688990509,cerca
0,1,0,1,1,1,0,0,1,0.8,1,0.45454545454545,0.26086956521739,0.020786308180233,0.62029085688455,medio
0,0,1,1,0,0,0,0,0,0.8,0.66666666666667,0.54545454545455,0.82608695652174,0.63594674133546,0.41633211921405,lejos
1,0,1,0,1,0,0,1,0,0.2,0.5,0.36363636363636,0.1304347826087,0.33926683619533,0.90264004466545,lejos
1,0,0,1,1,0,0,1,0,0.6,1,0.90909090909091,0.60869565217391,0.49562844652704,0.028607130513323,lejos
0,0,0,1,0,1,0,1,1,0,0,0.81818181818182,0.56521739130435,0.87738221092029,0.28814505623055,lejos
0,0,0,1,0,0,0,1,1,0.2,0.16666666666667,0.45454545454545,1,0.43638389668277,0.28946109058045,lejos
0,0,0,0,0,0,0,1,0,0.2,0.66666666666667,0.81818181818182,0.1304347826087,0.67339066830482,0.31136840985821,lejos
0,0,0,0,1,0,0,0,0,1,0.5,0.90909090909091,1,0.2893225520729,0.17484646265922,medio
0,0,0,0,0,0,0,0,1,0.8,0.5,1,0.26086956521739,0.45535586731046,0.93144657432275,cerca
0,1,1,0,0,0,1,0,0,0.6,0.5,0.36363636363636,0.52173913043478,0.037301065744759,0.69300507803153,cerca
0,0,1,0,0,0,0,0,1,0.4,0.83333333333333,0.54545454545455,0.08695652173913,0.93299808565959,0.54127562278996,lejos
0,0,0,1,1,1,0,0,1,0.4,0,0.72727272727273,0,0.47989942569785,0.53824475580258,cerca
0,0,0,0,0,1,0,0,1,0.8,0.5,0.45454545454545,0.82608695652174,0.75849309980284,0.51774652380832,medio
0,0,0,0,1,1,1,1,1,1,0.66666666666667,0.72727272727273,0.82608695652174,0.23003514386125,0.80456225241273,lejos
1,0,1,0,0,0,0,1,1,0,0.33333333333333,0.81818181818182,0.34782608695652,0.88358238806819,0.30335256427293,lejos
1,0,0,0,0,0,0,0,1,0.2,0.66666666666667,0.63636363636364,1,0.6813766107603,0.92961210219866,medio
0,1,1,0,1,0,1,0,0,0.6,1,1,0.39130434782609,0.83036658190231,0.84949352617437,lejos
0,1,1,0,0,0,0,0,0,0.6,0.5,0.45454545454545,0.73913043478261,0.17643361238894,0.70375933852662,lejos
0,1,0,0,0,0,0,0,0,0,0.5,0.63636363636364,0.43478260869565,0.31946627046488,0.83144125701216,medio
0,0,0,1,0,1,0,0,1,0.6,0.83333333333333,0.36363636363636,0.91304347826087,0.22556358753109,0.42058596761755,medio
0,0,0,1,1,0,1,1,1,0.8,0.5,0.36363636363636,0,0.671133460956,0.70334724696244,lejos
1,0,0,1,1,1,0,0,1,0.2,0.66666666666667,0.54545454545455,0.69565217391304,0.27330780879455,0.90172280860331,lejos
0,1,1,1,0,1,0,1,0,0.8,0.66666666666667,0.27272727272727,0.8695652173913,0.40038286808194,0.92860181320293,lejos
1,0,0,1,0,0,1,1,1,0.4,0.66666666666667,0.63636363636364,0.91304347826087,0.18387668219092,0.56237205221597,lejos
1,0,0,0,0,0,0,0,0,0.6,0.33333333333333,0.45454545454545,0,0.72009200262865,0.63874192433471,cerca
0,0,0,0,1,0,0,0,0,0,0.33333333333333,0.27272727272727,0.91304347826087,0.48647104202975,0.34046739159327,cerca
1,0,1,0,1,0,1,0,1,0,0.66666666666667,0.63636363636364,0.69565217391304,0.74927855081574,0.28488820354673,lejos
0,1,1,0,0,1,0,0,1,0.8,0.83333333333333,1,0.08695652173913,0.44641275465014,0.98864754207317,cerca
1,0,0,0,0,0,0,0,0,0.6,0.83333333333333,0.72727272727273,0.69565217391304,0.30575159290262,0.91907053412377,medio
0,0,1,1,1,0,0,1,1,0.4,0,0.90909090909091,0.60869565217391,0.2136489613989,0.36309254778938,medio
1,0,0,0,0,0,0,1,0,0.8,0.66666666666667,0.81818181818182,0.47826086956522,0.36752478642244,0.56927126259532,medio
0,0,0,0,0,1,0,1,0,0.6,0.83333333333333,0,0.91304347826087,0.19220549158546,0.85010501688253,lejos
0,0,0,0,0,0,0,1,1,1,0.66666666666667,1,0.1304347826087,0.75740735449583,0.77474543375952,lejos
1,0,0,0,0,1,1,0,0,0.2,0.66666666666667,0.27272727272727,0.30434782608696,0.40049715706164,0.6300215351075,lejos
0,1,0,1,0,1,0,1,1,0.8,0.33333333333333,0.54545454545455,0.47826086956522,0.91288322523499,0.53641028367849,lejos
0,1,0,1,0,1,0,1,0,0.2,0.5,0.72727272727273,0.91304347826087,0.56995914168973,0.79340919362988,medio
0,0,0,0,1,1,0,0,0,1,1,1,0.82608695652174,0.67146204177263,0.44198814239754,medio
1,0,1,1,0,1,0,0,0,0.4,0.66666666666667,0.27272727272727,0.39130434782609,0.40188291094033,0.43236381038479,cerca
1,1,1,0,0,0,0,0,0,1,0.66666666666667,0.45454545454545,0.043478260869565,0.43554101545759,0.01785287001842,lejos
0,1,0,1,1,1,0,0,0,1,0.5,0.45454545454545,1,0.61128889396837,0.51125940499296,lejos
0,1,1,0,1,0,1,0,0,0.6,1,0.27272727272727,0.8695652173913,0.14796137032485,0.79057772578628,lejos
1,0,1,0,0,0,0,1,0,0.4,0,0,1,0.94859853138661,0.6918884428256,lejos
0,0,0,1,0,0,0,0,0,0.6,0.66666666666667,0.36363636363636,0.78260869565217,0.14138975399295,0.69828250870718,medio
1,1,0,0,0,0,1,1,1,0.8,0.5,0.36363636363636,0.65217391304348,0.50455727306493,0.80153138542516,cerca
0,0,1,1,1,1,0,0,0,0.6,0.83333333333333,1,0.91304347826087,0.075345009857423,0.57292691356709,lejos
0,1,0,0,1,0,0,0,1,0.8,0.33333333333333,0.72727272727273,0.1304347826087,0.3286665333295,0.21329061760569,cerca
0,0,0,0,0,0,0,1,1,0.2,0.5,0.81818181818182,0.043478260869565,0.75627875082145,0.89808045090796,lejos
0,0,0,0,0,1,0,1,1,0.2,0.33333333333333,0.45454545454545,0.39130434782609,1,0.48468614574751,lejos
0,0,0,1,1,1,1,0,1,0.4,1,0.36363636363636,0.69565217391304,0.63818966256175,0.92698003349904,lejos
1,0,1,1,1,0,0,0,1,0,1,0.54545454545455,0.043478260869565,0.69623417811937,0.077792252678653,lejos
1,1,0,0,0,0,0,1,0,0.8,0,0.54545454545455,0.73913043478261,0.74522129203691,0.20051577911894,medio
0,1,0,0,1,0,0,1,1,0.4,1,0.54545454545455,0.08695652173913,0.12541786908198,0.27901257543934,cerca
0,1,0,1,1,0,0,1,0,0.6,0.83333333333333,0.54545454545455,0.8695652173913,0.20357724506415,0.70082152447283,lejos
0,0,0,1,1,0,1,0,0,1,0.33333333333333,0.90909090909091,0.43478260869565,0.17901940055429,0.49331348204076,lejos
0,0,0,1,0,0,0,1,1,0.2,0.66666666666667,0,0.21739130434783,0.97609931712334,0.55639007789857,lejos
0,0,1,0,0,0,0,0,0,0.2,0.33333333333333,0.45454545454545,0.08695652173913,0.75617874796422,0.66298886023452,cerca
0,0,1,0,1,0,0,0,1,0.8,0.16666666666667,0.27272727272727,0.65217391304348,0.69241978342236,0.58550235290985,cerca
1,1,1,1,1,0,0,0,0,0,0.5,0.72727272727273,0.8695652173913,0.26106460184578,0.47971446042584,lejos
1,0,1,1,0,1,0,1,0,0.8,0.83333333333333,0.81818181818182,0.52173913043478,0.35943884110973,0.78641693031656,lejos
0,0,0,1,0,0,0,1,0,0.8,0.33333333333333,0.90909090909091,0.30434782608696,0.69074830709447,0.18336745274246,lejos
1,0,0,1,0,1,1,0,0,0,0.16666666666667,0.81818181818182,0.60869565217391,0.28003657247348,0.21410150745744,cerca
0,0,1,1,1,0,0,0,1,1,0.83333333333333,0.81818181818182,0.47826086956522,0.86748192805504,0.61744609576473,lejos
0,0,0,0,1,1,0,1,0,0.4,0.16666666666667,0.45454545454545,0.47826086956522,0.57335923883541,0.28306702469887,medio
0,1,0,0,0,1,0,0,0,0.6,0.66666666666667,0.90909090909091,0.30434782608696,0.71009171690617,0.64614627921202,lejos
0,0,1,1,0,0,1,1,1,0.4,0,0.63636363636364,0.30434782608696,0.58445955598732,0.75121633477787,lejos
0,0,0,1,0,0,0,0,0,0.8,0.16666666666667,0,0.78260869565217,0.54750135718161,0.30020205779913,cerca
0,0,1,0,0,1,0,0,1,0.8,1,0.72727272727273,1,0.11346038458241,0.57516018397894,lejos
1,0,0,0,0,0,0,1,0,0.2,0.83333333333333,0.90909090909091,0.65217391304348,0.54527272207774,0.33001887645235,lejos
0,1,0,1,1,0,1,0,1,0.8,1,0.36363636363636,0.95652173913043,0.16659047401354,0.76755377130241,cerca
1,0,1,1,1,1,0,0,0,0,1,0.72727272727273,0.95652173913043,0.82418069087684,0.37028421024649,lejos
0,0,0,0,0,1,1,0,0,0.8,0.66666666666667,0.81818181818182,0.21739130434783,0.22142061201746,0.56379443277588,cerca
0,0,0,0,0,1,0,0,0,0.8,1,0,0.69565217391304,0.79029400840023,0.56166750857422,lejos
1,0,1,0,0,0,0,0,1,0.6,0.5,0.63636363636364,0.043478260869565,0.62897511357465,0.063196235344235,cerca
0,0,0,0,0,0,0,0,1,0,0.16666666666667,0.90909090909091,0.47826086956522,0.32638075373583,0.20963496663392,cerca
1,0,0,0,0,1,0,0,0,0.4,0.16666666666667,0.45454545454545,0.95652173913043,0.63854681562328,0.89534203599815,lejos
0,0,1,1,0,0,1,0,1,1,0.83333333333333,0.54545454545455,0.95652173913043,0.34319551987198,0.54604790896766,lejos
0,1,1,1,0,0,0,0,1,0,0.33333333333333,0.54545454545455,0.60869565217391,0.88018229092256,0.52667960545555,lejos
0,0,1,0,1,0,0,0,0,0.4,0.16666666666667,0.72727272727273,0.8695652173913,0.64390411154604,0.12526254220613,lejos
0,0,0,1,0,1,0,0,1,0.4,0.16666666666667,0.72727272727273,0.21739130434783,0.10387439641131,0.58204610108206,cerca
0,1,1,0,0,0,1,1,0,0.8,0.66666666666667,0.27272727272727,0.30434782608696,0.071659190262595,0.40680084013508,cerca
0,1,0,0,0,1,0,1,1,0.4,1,0.36363636363636,0.8695652173913,0.93426955055858,0.71887379363523,lejos
1,0,0,0,0,0,0,0,0,0.2,0.66666666666667,1,0.26086956521739,0.26589331123747,0.66064924361266,cerca
0,0,0,0,0,1,0,0,0,0.4,0.5,0.27272727272727,0.52173913043478,0.12613217520498,0.59391699678308,cerca
1,0,1,0,0,0,1,1,0,0.6,0,0.72727272727273,0.39130434782609,0.69356267321922,0.65385637944332,cerca
0,1,0,0,0,0,1,1,1,0.4,0.5,1,0.26086956521739,0.31685191005458,0.90872836519286,medio
1,1,0,1,0,0,0,0,0,0.4,0.16666666666667,0.36363636363636,0.30434782608696,0.31368039086831,0.14857894876776,cerca
1,1,0,1,0,0,0,0,0,0.6,0.5,0.72727272727273,0.91304347826087,0.4140404011543,0.38692739212501,cerca
1,0,1,0,0,0,0,0,1,1,0.5,0.90909090909091,0.52173913043478,0.7659790279722,0.77130247520795,medio
1,0,0,0,1,0,0,0,0,1,0,0.54545454545455,0.39130434782609,0.21869196262751,0.54574216361367,lejos
1,1,1,0,1,1,0,0,0,1,0.66666666666667,0.81818181818182,0.43478260869565,0.051601474327842,0.69331082338551,cerca
1,0,0,1,1,0,0,0,1,0.6,0.16666666666667,0.27272727272727,0.82608695652174,0.87279636561043,0.78549969425461,lejos
0,0,0,0,0,1,0,1,0,1,1,0.90909090909091,0.95652173913043,0.36469613417527,0.72687634594428,lejos
1,0,0,0,1,0,0,0,1,0.4,0.83333333333333,1,0.95652173913043,0.72300637161062,0.4653178422354,lejos
1,0,1,0,0,1,1,0,1,1,0.83333333333333,1,0.52173913043478,0.18880539443983,0.63549836492694,lejos
0,0,0,0,1,1,0,1,0,0.8,1,0,0.043478260869565,0.049258550244274,0.40690718634509,medio
0,1,0,0,0,0,0,0,0,0.6,0.5,0.54545454545455,0.21739130434783,0.55470156290177,0.57393720256301,lejos
0,1,0,0,0,0,0,0,1,0.4,0.5,0.90909090909091,0.52173913043478,0.50418583388098,0.13357083986916,medio
0,0,1,0,0,0,1,0,1,0,1,0,0.47826086956522,0.6679762278922,0.73296466647168,lejos
0,0,0,1,0,0,1,0,0,0.4,0.16666666666667,0.81818181818182,0.17391304347826,0.52647218491955,0.18032329247866,lejos
0,0,0,0,1,0,0,0,0,0.4,1,0,0.65217391304348,0.57573073516383,0.75598862095556,cerca
0,0,0,0,0,1,0,0,0,1,0.5,0.54545454545455,0.08695652173913,0.81742335495296,0.20792013399625,lejos
0,0,1,1,1,1,0,0,1,0.4,1,0.90909090909091,0,0.12928940826878,0.36592401563297,lejos
0,1,0,0,0,0,0,0,0,0.4,1,0.72727272727273,0.65217391304348,0.53071516329036,0.80578523382867,lejos
1,0,0,0,0,1,0,0,1,0,0.5,0.27272727272727,0.56521739130435,0.25126432183776,0.69118389918385,cerca
0,0,0,0,0,0,0,0,1,0,0.66666666666667,0.72727272727273,0.30434782608696,0.51052887225348,1,cerca
0,0,0,1,0,0,0,1,0,0.2,0.33333333333333,0.72727272727273,0.52173913043478,0.59353124374981,0.18327439980849,lejos
1,0,1,0,1,1,0,1,0,0,1,0.36363636363636,0.26086956521739,0.72884939569699,0.60892510568149,lejos
0,1,0,0,0,0,0,0,1,0.2,0.33333333333333,0.81818181818182,0.08695652173913,0.457884510986,0.83752957753976,cerca
0,1,1,0,1,1,0,0,0,0.4,0.33333333333333,0.90909090909091,0.43478260869565,0.16569044829851,0.81227235264403,cerca
1,0,0,1,0,0,0,1,0,0.2,0,0.45454545454545,0.82608695652174,0.43319809137402,0.37921729189371,lejos
0,0,1,0,1,1,0,1,0,0.2,0.5,0.45454545454545,0.73913043478261,0.91609760278864,0.51318693005083,lejos
0,0,0,0,0,0,0,1,1,1,0.66666666666667,0.27272727272727,0.47826086956522,0.74832138061086,0.14483024486221,lejos
0,1,0,1,1,0,1,0,1,1,0,0.36363636363636,0.73913043478261,0.42088345381297,0.16592667428822,cerca
0,0,0,0,0,1,0,0,0,1,0.5,0.90909090909091,0.043478260869565,0.54085831023744,0.81521016669763,medio
0,0,0,0,1,0,0,1,0,0.8,0.5,0.45454545454545,0.69565217391304,0.72849224263551,0.15517241379313,lejos
1,0,0,0,0,0,0,0,0,0,0.16666666666667,0.63636363636364,0.95652173913043,0.20802022914941,0.22100071783698,cerca
0,0,0,1,1,0,0,0,0,0,0.5,0.54545454545455,1,0.18929112260349,0.57079998936543,cerca
0,0,0,1,1,1,0,0,1,0.8,0.83333333333333,0.45454545454545,1,0.42008343095517,0.37161353787262,lejos
1,0,1,0,0,0,0,0,0,0.6,1,0.27272727272727,0.65217391304348,0.12880368010513,0.84118522851134,cerca
0,0,1,0,1,1,0,1,1,0,0.66666666666667,0.72727272727273,0.043478260869565,0.80333723820681,0.63509956663917,lejos
1,0,1,1,0,1,0,1,0,0.8,0.66666666666667,0.72727272727273,0.78260869565217,0.55771593474096,0.58600749740781,lejos
1,0,1,0,0,0,0,1,0,0.4,0.5,0.90909090909091,0.78260869565217,0.70080573730675,0.51835801451629,cerca
1,0,0,0,0,1,1,1,0,0.6,0.33333333333333,0.90909090909091,0.34782608695652,0.10694591274036,0.47830537314235,lejos
0,0,1,0,1,0,0,1,0,0,0.5,0,0.043478260869565,0.59311694619843,0.059846329726453,lejos
1,1,1,0,0,1,0,1,0,0.6,0,0.45454545454545,0.30434782608696,0.18594816994771,0.61196926594529,medio
0,1,1,1,0,0,0,1,1,0.2,0.16666666666667,0.63636363636364,0.52173913043478,0.46245607017344,0.3129901895621,lejos
0,0,0,0,0,0,0,0,1,1,0.16666666666667,1,0.8695652173913,0.10457441641189,0.26714167973832,cerca
0,0,1,0,0,0,0,0,0,0.2,1,0.90909090909091,0.26086956521739,0.62747507071627,0.57932097944867,medio
0,1,0,1,0,1,1,0,0,0,0,0.81818181818182,0.56521739130435,0.84096688476814,0.87788796426768,lejos
0,0,1,0,1,0,1,0,0,0.2,0,0.54545454545455,0.78260869565217,0.75270722020627,0.71298487225161,lejos
0,0,0,1,1,0,0,0,0,0.8,0.66666666666667,1,0.91304347826087,0.42412640361152,0.46562358758939,lejos
0,0,0,0,1,0,1,1,1,0.2,0.33333333333333,0.54545454545455,0.043478260869565,0.51245749878567,0.22444367638854,cerca
1,0,1,1,0,0,0,0,1,1,0,0.45454545454545,0.95652173913043,0.40409725992172,0.5497966128732,lejos
0,0,0,1,1,1,0,0,0,0.8,0.83333333333333,0,0.82608695652174,0.29562273207807,0.84219551750726,medio
0,0,1,0,1,1,1,0,0,0.6,0.33333333333333,0.54545454545455,0.78260869565217,0.7394925569302,0.2265706005902,lejos
0,1,0,1,1,0,1,0,0,0,1,1,0.1304347826087,0.51652904368698,0,lejos
1,0,1,0,0,0,0,1,1,0.2,0.5,1,0.82608695652174,0.40542586931056,0.38195570680353,lejos
0,0,0,0,0,0,0,1,1,0.2,0.5,0.54545454545455,0.73913043478261,0.21273464956139,0.12789461090574,cerca
0,0,0,0,0,1,0,0,0,0.4,1,0,0.95652173913043,0.54567273350665,0.061866907718104,lejos
0,0,0,1,1,1,0,0,0,0.6,0,0.54545454545455,0.43478260869565,0.28240806880195,0.83904501103345,medio
1,0,0,0,0,1,1,0,0,0.4,0.33333333333333,1,0.91304347826087,0.20106288751108,0.46420120702948,lejos
1,1,0,0,1,0,0,0,0,0.2,0.16666666666667,0,0.17391304347826,0.44916997628504,0.3897588599686,lejos
1,1,0,0,0,0,1,0,1,0.8,0.66666666666667,0.72727272727273,0.47826086956522,0.67777650790023,0.14310211894832,lejos
0,1,1,0,0,0,0,1,1,0,0,0.72727272727273,0.60869565217391,0.29760850310006,0.6060936378379,lejos
0,0,0,1,0,1,1,0,0,0.8,0.66666666666667,1,0.56521739130435,0.11926055030146,0.48702576236937,lejos
1,0,1,0,1,0,1,0,1,0,0.66666666666667,0.72727272727273,0.26086956521739,0.85742449784277,0.36430223592909,lejos
1,0,0,1,0,0,1,0,0,0.2,0.16666666666667,0,0.65217391304348,0.76966484756707,0.52048493871794,lejos
1,1,0,0,0,1,0,1,1,0.8,0.83333333333333,0.81818181818182,0.43478260869565,0.63881825195006,0.093916996782989,lejos
0,1,0,1,1,0,0,0,1,0.8,0.16666666666667,0.81818181818182,0.1304347826087,0.73627817937655,0.44757131842718,cerca
1,1,1,1,1,0,0,0,0,0.8,0.16666666666667,0.45454545454545,0.73913043478261,0.31128032229494,0.92281923802931,lejos
0,0,0,1,0,1,1,0,0,0.4,0.83333333333333,0,0.17391304347826,0.59151690048287,0.012070294844807,lejos
0,1,0,0,1,0,0,0,0,0.6,0.5,0.45454545454545,0.21739130434783,0.38491099745705,0.4832637651876,cerca
0,1,1,1,1,0,0,0,0,0.2,1,0,0.82608695652174,0.83333809537413,0.63236115172936,lejos
0,1,0,1,0,1,0,1,0,1,0.16666666666667,0.63636363636364,0.1304347826087,0.54098688533956,0.013386329194711,lejos
0,0,0,0,1,0,0,0,0,0.8,0.16666666666667,0.72727272727273,0.43478260869565,0.77663647532783,0.92515885465136,medio
0,1,0,1,1,0,0,0,0,0.4,1,0.90909090909091,0.1304347826087,0.46368467670505,0.60162709701438,medio
0,0,1,1,0,0,1,1,0,0.4,0.83333333333333,0.54545454545455,0.1304347826087,0.49902854367267,0.60903145189169,lejos
0,0,1,0,1,0,1,0,0,0.8,0.33333333333333,0.63636363636364,0.8695652173913,0.32823794965569,0.34635631297689,medio
0,1,0,0,0,0,0,0,0,0.8,0.66666666666667,1,0.78260869565217,0.28586531043742,0.15731263127101,lejos
0,1,1,0,1,1,0,0,1,0.6,0,0.54545454545455,0,0.14910426012171,0.43153962725662,cerca
1,1,0,1,0,0,0,0,1,0.8,0,0.27272727272727,0.08695652173913,0.51584330980882,0.75142902719807,lejos
0,0,1,0,0,1,1,1,1,0,0.33333333333333,0.90909090909091,0.95652173913043,0.75737878225088,0.83752957753976,lejos
1,0,0,1,1,0,0,0,0,0.8,0.16666666666667,0.36363636363636,0.34782608695652,0.9476842195491,0.51835801451629,lejos
1,0,1,0,1,0,1,0,1,0.8,0.33333333333333,0.45454545454545,0.78260869565217,0.35911026029315,0.95344694653448,lejos
1,0,0,1,1,0,1,0,0,0,0.66666666666667,0.90909090909091,0.78260869565217,0.77677933655248,0.49178475527084,lejos
0,0,1,0,0,1,0,1,0,0.4,1,0.54545454545455,0.39130434782609,0.35659590274009,0.60771541754179,lejos
0,0,0,1,0,0,0,0,0,0.8,0.66666666666667,0.90909090909091,0.56521739130435,0.16226177890798,0.60659878233586,lejos
0,1,0,1,0,1,0,1,0,0.6,0.16666666666667,0.81818181818182,0.1304347826087,0.44836995342723,0.71541754180744,medio
0,0,1,0,0,0,0,0,0,0.8,0.83333333333333,0.72727272727273,0.73913043478261,0.91615474727849,0.75091058942388,lejos
1,0,1,0,0,1,1,1,0,0.8,0.5,1,0.1304347826087,0.19654847281349,0.3159280036157,medio
0,0,1,1,0,0,0,0,0,1,0.66666666666667,0.90909090909091,0.60869565217391,0.44566987628219,0.6558902507112,lejos
0,1,1,0,0,1,1,1,0,0.4,0,0.27272727272727,0.34782608695652,0.76783622389211,0.6601440991147,lejos
0,1,1,0,0,0,0,0,0,0.8,0,1,0.34782608695652,0.21022029200832,0.16257676867044,lejos
0,0,0,1,1,0,1,1,0,0.8,1,0.72727272727273,0.08695652173913,0.81832338066799,0.31846701938154,lejos
0,1,0,0,1,1,0,1,0,0.8,0.16666666666667,0.45454545454545,0.043478260869565,0.73173519243406,0.64798075133592,lejos
0,1,1,0,1,0,1,0,0,0.6,0,0.27272727272727,0.30434782608696,0.9637275350724,0.4066014409911,lejos
1,1,0,0,0,1,0,1,0,0.2,0.33333333333333,0,0.30434782608696,0.89396839909709,0.39219152952443,lejos
0,0,1,0,0,1,0,1,1,0.2,0.33333333333333,0.72727272727273,0.17391304347826,0.74149261407466,0.60132135166039,lejos
0,0,1,0,1,0,0,0,0,0.4,0,0,0.43478260869565,0.21010600302867,0.51278813176288,lejos
0,1,0,0,0,0,1,1,0,0.4,0.66666666666667,0.27272727272727,0.26086956521739,0.4929855138718,0.92596974450331,lejos
1,0,1,1,1,0,1,0,0,0.2,1,0.63636363636364,0,0.88519671990628,0.44351686916765,lejos
0,0,0,1,0,0,0,0,0,0.6,0.66666666666667,1,0.30434782608696,0.43238378239379,0.51125940499296,lejos
1,0,0,1,1,0,0,1,1,0,0.83333333333333,0.54545454545455,0.08695652173913,0.44965570444869,0.015220801318613,lejos
0,0,1,0,0,0,0,0,0,0.2,0.66666666666667,0.63636363636364,0.95652173913043,0.74852138632531,0.85842660782179,lejos
0,1,0,0,0,1,1,1,0,0.2,0.16666666666667,0.27272727272727,0.65217391304348,0.21544901282891,0.34068008401347,lejos
1,1,1,1,0,0,0,1,0,0.2,0.83333333333333,0.90909090909091,0.21739130434783,0.27036486756763,0.8293143328105,medio
0,1,1,0,0,0,1,0,0,0.4,0.83333333333333,0.45454545454545,0.17391304347826,0.766064744707,0.74736128466213,lejos
1,0,0,0,1,0,0,0,0,0.8,0.5,0.27272727272727,0.39130434782609,0.94525557873078,0.32070028979339,lejos
1,0,0,0,0,0,1,1,1,1,0.33333333333333,0.54545454545455,0.26086956521739,0.62737506785904,0.57759285353477,lejos
0,1,1,0,0,0,0,1,1,0.4,0.33333333333333,0.81818181818182,0.8695652173913,0.38273950684303,0.60780847047557,lejos
0,0,1,1,0,1,0,1,1,1,0.16666666666667,0.54545454545455,0.1304347826087,0.42194062687503,0.4653178422354,lejos
0,1,0,1,0,0,0,1,0,0.2,0.33333333333333,0.36363636363636,0.8695652173913,0.28542244064114,0.69320447717551,lejos
1,0,0,1,0,1,0,0,1,0.8,0.5,0.45454545454545,0.78260869565217,0.65557587359636,0.09036769202142,lejos
0,1,1,0,1,1,0,1,0,0.6,0.66666666666667,0.27272727272727,0.73913043478261,0.85631018029086,0.574349294127,lejos
1,1,0,1,1,0,0,0,0,0.6,0.16666666666667,0.36363636363636,0.43478260869565,0.70797737078201,0.94108419961191,lejos
1,1,0,0,0,1,1,1,0,0,0.16666666666667,0.81818181818182,0.52173913043478,0.72822080630873,0.24411772525464,lejos
0,1,0,0,1,1,0,0,0,0.2,0.33333333333333,0.36363636363636,0.69565217391304,0.56911626046455,0.3795230372477,cerca
0,0,1,0,0,1,0,1,0,0,0,0.81818181818182,0.60869565217391,0.32130918026227,0.052747720203126,lejos
0,0,0,0,0,0,0,1,0,1,0.33333333333333,1,0.34782608695652,0.39202548644245,0.64362055672241,lejos
0,0,0,0,0,0,1,0,1,0.4,0.83333333333333,0.36363636363636,0,0.28520814880427,0.40000797596574,cerca
1,0,1,0,0,0,0,1,1,0.4,0.33333333333333,0.63636363636364,0.56521739130435,0.44118403382955,0.59422274213707,lejos
1,1,0,0,0,1,0,0,0,0,0.16666666666667,0.36363636363636,0.91304347826087,0.45314151832907,0.39595352670621,cerca
0,0,0,0,0,0,1,0,1,0,0.16666666666667,0.81818181818182,0.82608695652174,0.47332780936595,0.52768989445147,cerca
1,1,0,0,1,1,0,1,0,0.4,1,0.54545454545455,0.08695652173913,0.36953912968943,0.86907452210668,lejos
0,0,0,1,0,0,1,1,1,0.2,0.83333333333333,1,0.43478260869565,0.14891854052973,0.82769255310662,lejos
0,1,0,0,0,0,0,0,0,0.6,0.83333333333333,0,0,0.60353152947224,0.14493659107222,lejos
0,1,0,0,0,1,0,1,1,1,1,0.81818181818182,0.95652173913043,0.47001342895512,0.98996357642307,lejos
0,0,1,0,0,0,0,1,0,0.8,0,0.90909090909091,1,0.25277865081857,0.48297131310985,medio
0,0,0,1,0,0,0,0,0,1,0.5,0.54545454545455,0.21739130434783,0.41256893054086,0.40822322069499,lejos
0,0,0,1,1,0,1,1,1,0,1,0.90909090909091,0,0.42109774564985,0.64756865977193,lejos
0,0,1,0,1,1,0,0,1,0.8,0.66666666666667,0,0.08695652173913,0.39629703705821,0.19118389918376,cerca
